 21  552.981899 5.356E-25 1.163E-01.06750.084 2525.64550.74-.000693       1 2 2 02       0 3 3 01                    P 36f     566663342910 9 711    71.0   73.0
 21  553.016613 7.212E-30 1.737E-01.06620.076 4971.01060.74-.000738       2 3 3 02       1 4 4 01                    Q 46e     566563342910 9 711    93.0   93.0
 21  553.026971 8.179E-26 1.468E-01.07220.097 2836.78400.71-.000901       1 3 3 02       0 4 4 01                    P 20e     566663342910 9 711    39.0   41.0
 21  553.047659 4.435E-27 3.538E-01.08340.114 3357.06670.68-.001238       1 4 4 02       0 5 5 01                    P  6f     566663342910 9 711    11.0   13.0
 21  553.080730 8.430E-30 1.742E-01.06630.077 4934.92060.74-.000733       2 3 3 02       1 4 4 01                    Q 45f     566563342910 9 711    91.0   91.0
 21  553.092224 1.816E-30 4.593E-01.07260.098 5265.09660.70-.000920       3 3 3 04       2 4 4 03                    P 19f     466663342910 9 711    37.0   39.0
 21  553.092845 1.350E-29 3.676E-01.06420.071 5028.84370.73-.000602       3 1 1 04       2 2 2 03                    P 55f     465553342910 9 711   109.0  111.0
 21  553.094818 1.648E-30 4.348E-02.07370.099 4800.05490.70-.000191       1 6 6 02       0 7 7 01                    R 17e     466663342910 9 711    37.0   35.0
 21  553.128283 4.959E-29 1.826E-01.06750.084 4529.05000.74-.000693       3 1 1 03       2 2 2 02                    P 36e     566663342910 9 711    71.0   73.0
 21  553.145486 9.811E-30 1.746E-01.06640.077 4899.61270.74-.000728       2 3 3 02       1 4 4 01                    Q 44e     566563342910 9 711    89.0   89.0
 21  553.147960 9.924E-30 1.274E-01.06700.081 4807.95900.75-.000700       3 1 1 02       2 2 2 01                    Q 39f     566663342910 9 711    79.0   79.0
 21  553.151114 1.304E-29 3.655E-01.06790.085 4934.61540.74-.000711       3 2 2 04       2 3 3 03                    P 34f     466663342910 9 711    67.0   69.0
 21  553.157389 5.498E-26 1.835E-01.05730.064 3256.03870.65-.000598       1 0 0 02       0 1 1 01                    P 81e     575553342910 9 711   161.0  163.0
