altitude_km,longueur_onde_um,pression_Pa,temperature_C,temperature_K,epaisseur_couche_m,CO2_ppm,H2O_ppm,CH4_ppm,O3_ppm,sigma_CO2_m2_molecule,sigma_H2O_m2_molecule,sigma_CH4_m2_molecule,sigma_O3_m2_molecule,tau_CO2,tau_H2O,tau_CH4,tau_O3,tau_total,emissivite
55,0.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.000000000001e-49,1.057780298820e-28,3.169275145730e-40,1.066595575598e-31,1.895387417440e-27,4.717419926588e-09,1.155111578807e-21,1.189183431463e-13,4.717538844933e-09,4.717538804044e-09
55,0.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.159706104239e-49,1.344504130728e-28,1.078981369883e-39,1.184279804384e-31,2.918757361276e-27,5.996132263714e-09,3.932583371147e-21,1.320393552916e-13,5.996264303073e-09,5.996264262897e-09
55,0.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,9.485494822648e-49,1.708947843083e-28,4.310985262454e-39,1.314948877680e-31,4.494671883760e-27,7.621454679626e-09,1.571232778396e-20,1.466080916077e-13,7.621601287733e-09,7.621601239016e-09
55,0.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.460696509020e-48,2.172178338504e-28,1.877000000000e-38,1.460035495421e-31,6.921464459736e-27,9.687339979380e-09,6.841136643946e-20,1.627842886493e-13,9.687502763737e-09,9.687502688926e-09
55,1.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.249365300762e-48,2.760973007450e-28,8.491787415076e-38,1.621130436380e-31,1.065854672073e-26,1.231320823109e-08,3.095017477777e-19,1.807453077144e-13,1.231338897670e-08,1.231338886409e-08
55,1.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,3.463857293441e-48,3.509367879018e-28,3.902331980041e-37,1.800000000000e-31,1.641337882449e-26,1.565085110837e-08,1.422290160122e-18,2.006880794937e-13,1.565105179788e-08,1.565105167689e-08
55,1.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,5.334085728654e-48,4.460626598445e-28,1.804330028204e-36,1.998605372702e-31,2.527539743410e-26,1.989321300845e-08,6.576275052594e-18,2.228312632851e-13,1.989343584629e-08,1.989343567654e-08
55,1.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,8.214100105830e-48,5.669749766961e-28,8.362559900503e-36,2.219124130996e-31,3.892225496546e-26,2.528558204314e-08,3.047917686336e-17,2.474176444487e-13,2.528582949126e-08,2.528582920824e-08
55,1.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.264911064068e-47,7.206701850961e-28,3.879351717203e-35,2.463974117167e-31,5.993741287536e-26,3.213998119895e-08,1.413914501189e-16,2.747167963868e-13,3.214025605714e-08,3.214025556808e-08
55,1.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.947870100664e-47,9.160723003851e-28,1.800243495380e-34,2.735839949315e-31,9.229921199015e-26,4.085439792036e-08,6.561380790766e-16,3.050280362390e-13,4.085470360454e-08,4.085470273196e-08
55,1.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.999576837330e-47,1.164699181689e-27,8.355292903323e-34,3.037702456419e-31,1.421340048780e-25,5.194249821358e-08,3.045269070422e-15,3.386837066955e-13,5.194283994255e-08,5.194283858589e-08
55,1.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.619127938758e-47,1.482174185479e-27,3.878059442057e-33,3.372871361149e-31,2.188759243667e-25,6.610104239085e-08,1.413443503274e-14,3.760528199156e-13,6.610143257811e-08,6.610143044039e-08
55,1.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,7.113117640157e-47,1.893885885044e-27,1.800013692751e-32,3.745021568791e-31,3.370528418481e-25,8.446229356658e-08,6.560543224873e-14,4.175451035017e-13,8.446277671712e-08,8.446277310892e-08
55,1.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.095367853706e-46,2.463204010378e-27,8.354884250041e-32,4.158233460150e-31,5.190366118457e-25,1.098523738320e-07,3.045120127804e-13,4.636154928910e-13,1.098531419595e-07,1.098531359212e-07
55,2.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.686786013715e-46,3.445559532197e-27,3.877986772086e-31,4.617037630225e-31,7.992782465772e-25,1.536628278439e-07,1.413417017115e-12,5.147691194222e-13,1.536647560301e-07,1.536647442624e-07
55,2.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.597526526305e-46,6.149066720889e-27,1.800000770000e-30,5.126464563186e-31,1.230829773607e-24,2.742320868653e-07,6.560496125081e-12,5.715668487657e-13,2.742392189282e-07,2.742391813637e-07
55,2.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.000000000001e-46,1.776674135550e-26,8.354861269778e-30,5.692099788307e-31,1.895387417440e-24,7.923496003327e-07,3.045111752145e-11,6.346314304453e-13,7.923806860816e-07,7.923803720944e-07
55,2.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.159706104239e-46,7.854063535429e-26,3.877982685553e-29,6.320145121594e-31,2.918757361276e-24,3.502704282548e-06,1.413415527689e-10,7.046543258744e-13,3.502846328755e-06,3.502840193792e-06
55,2.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,9.485494822648e-46,4.145050113167e-25,1.800000043300e-28,7.017486664601e-31,4.494671883760e-24,1.848582548037e-05,6.560493476465e-10,7.824032897729e-13,1.848648231212e-05,1.848631143819e-05
55,2.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.460696509020e-45,2.296409106913e-24,8.354859977503e-28,7.791770305972e-31,6.921464459736e-24,1.024137629774e-04,3.045111281147e-09,8.687307880897e-13,1.024168089574e-04,1.024115645351e-04
55,2.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.249365300762e-45,1.286977543546e-23,3.877982455750e-27,8.651485553558e-31,1.065854672073e-23,5.739578923684e-04,1.413415443932e-08,9.645833447282e-13,5.739720274874e-04,5.738073370539e-04
55,2.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,3.463857293441e-45,7.231628903940e-23,1.800000002435e-26,9.606058616250e-31,1.641337882449e-23,3.225114925206e-03,6.560493327523e-08,1.071011919555e-12,3.225180531210e-03,3.219985223250e-03
55,2.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,5.334085728654e-45,1.287766451031e-23,8.354859904833e-26,1.066595575613e-30,2.527539743410e-23,5.743097242086e-04,3.045111254661e-07,1.189183431479e-12,5.746142365233e-04,5.744491773795e-04
55,2.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,8.214100105830e-45,2.312643289381e-24,3.877982442827e-25,1.184279804410e-30,3.892225496546e-23,1.031377645110e-04,1.413415439222e-06,1.320393552946e-12,1.045511812707e-04,1.045457159864e-04
55,3.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.264911064067e-44,4.400227281755e-25,1.800000000137e-24,1.314948877729e-30,5.993741287536e-23,1.962384805580e-05,6.560493319147e-06,1.466080916132e-12,2.618434284103e-05,2.618400003407e-05
55,3.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.947870100664e-44,1.148169537236e-25,8.354859900746e-24,1.460035495513e-30,9.229921199015e-23,5.120531985799e-06,3.045111253172e-05,1.627842886595e-12,3.557164614536e-05,3.557101348184e-05
55,3.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.999576837330e-44,6.689863584808e-26,3.877982442101e-23,1.621130436549e-30,1.421340048780e-22,2.983501944244e-06,1.413415438958e-04,1.807453077332e-12,1.443250476475e-04,1.443146332888e-04
55,3.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.619127938758e-44,7.097663633429e-26,1.800000000008e-22,1.800000000311e-30,2.188759243667e-22,3.165369963300e-06,6.560493318676e-04,2.006880795284e-12,6.592147038378e-04,6.589974695622e-04
55,3.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,7.113117640157e-44,8.771620129584e-26,3.877982442194e-23,1.998605373277e-30,3.370528418481e-22,3.911910217454e-06,1.413415438992e-04,2.228312633493e-12,1.452534563449e-04,1.452429075725e-04
55,3.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.095367853706e-43,1.110482335466e-25,8.354859902938e-24,2.219124132059e-30,5.190366118457e-22,4.952457049250e-06,3.045111253970e-05,2.474176445672e-12,3.540357206313e-05,3.540294536408e-05
55,3.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.686786013845e-43,1.410701267667e-25,1.800000004330e-24,2.463974119132e-30,7.992782466388e-22,6.291353958830e-06,6.560493334430e-06,2.747167966059e-12,1.285185004043e-05,1.285176745580e-05
55,3.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.597554533956e-43,1.792947935345e-25,3.877982519057e-25,2.735839952946e-30,1.230843044944e-21,7.996072839480e-06,1.413415467006e-06,3.050280366438e-12,9.409491356766e-06,9.409447087605e-06
55,3.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.003406548369e-42,2.278922634402e-25,8.354861269778e-26,3.037702463128e-30,4.754610365892e-21,1.016339126251e-05,3.045111752145e-07,3.386837074435e-12,1.046790582456e-05,1.046785103620e-05
55,3.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.300006159706e-37,2.896647060056e-25,1.800002434954e-26,3.372871373546e-30,6.160038294253e-16,1.291827856564e-05,6.560502193369e-08,3.760528212979e-12,1.298388734871e-05,1.298380305836e-05
55,4.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.800765097136e-32,3.681816634573e-25,3.878025742339e-27,3.745021591699e-30,1.327133731079e-10,1.641992687645e-05,1.413431220676e-08,4.175451060558e-12,1.643419807748e-05,1.643406303675e-05
55,4.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.034065483697e-27,4.679816336808e-25,8.355629900503e-28,4.158233502481e-30,2.859222948452e-05,2.087074117816e-05,3.045391896408e-09,4.636154976106e-12,4.946602069073e-05,4.946479726731e-05
55,4.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.300000000000e-21,5.948335749902e-25,1.801369275146e-28,4.617037708446e-30,6.160009106681e+00,2.652800172959e-05,6.565483941118e-10,5.147691281433e-12,6.160035635344e+00,9.978878219978e-01
55,4.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.034065483696e-27,7.560702338500e-25,3.902331980041e-29,5.126464707727e-30,2.859222948452e-05,3.371872959859e-05,1.422290160122e-10,5.715668648810e-12,6.231110702780e-05,6.230916573113e-05
55,4.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.800765097574e-32,9.610119919887e-25,8.787862720900e-30,5.692100055396e-30,1.327133731287e-10,4.285858912058e-05,3.202928592537e-11,6.346314602240e-12,4.285876020955e-05,4.285784178604e-05
55,4.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.300082141001e-37,1.221505631969e-24,2.570000000000e-30,6.320145615135e-30,6.160398329228e-16,5.447591541567e-05,9.366926571625e-12,7.046543809010e-12,5.447593182976e-05,5.447444804307e-05
55,4.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.325251718904e-41,1.552609146800e-24,1.757073389936e-30,7.017487576590e-30,6.279663582381e-20,6.924225508348e-05,6.404037908360e-12,7.824033914537e-12,6.924226931155e-05,6.923987212093e-05
55,4.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.947870380740e-41,1.973462176222e-24,2.518502397335e-30,7.791771991192e-30,9.229922526148e-20,8.801118535540e-05,9.179232305952e-12,8.687309759805e-12,8.801120322195e-05,8.800733034964e-05
55,4.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.999576837331e-41,2.508392385170e-24,4.348028203966e-30,8.651488667591e-30,1.421340048781e-19,1.118676556436e-04,1.584733887856e-11,9.645836919223e-12,1.118676811368e-04,1.118614241811e-04
55,4.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.619127938758e-41,3.188321739222e-24,7.703877982442e-30,9.606064370515e-30,2.188759243667e-19,1.421907037005e-04,2.807846668416e-11,1.071012561117e-11,1.421907424891e-04,1.421806338646e-04
55,5.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,7.113117640156e-41,4.052553967592e-24,1.369358694329e-29,1.066596638914e-29,3.370528418481e-19,1.807331717334e-04,4.990926980543e-11,1.189184616990e-11,1.807332335345e-04,1.807169022676e-04
55,5.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.095367853706e-40,5.151046539065e-24,2.434971798330e-29,1.184281769232e-29,5.190366118456e-19,2.297230305128e-04,8.874786785577e-11,1.320395743592e-11,2.297231324646e-04,2.296967481262e-04
55,5.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.686786013714e-40,6.547298483823e-24,4.330032081948e-29,1.314952508425e-29,7.992782465771e-19,2.919921685756e-04,1.578174807953e-10,1.466084964118e-11,2.919923410539e-04,2.919497154392e-04
55,5.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.597526526305e-40,8.322020993437e-24,7.700000835486e-29,1.460042204493e-29,1.230829773606e-18,3.711400912620e-04,2.806433557488e-10,1.627850366664e-11,3.711403881838e-04,3.710715241096e-04
55,5.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.000000000000e-40,1.057780298032e-23,1.369275163730e-28,1.621142833738e-29,1.895387417440e-18,4.717419923073e-04,4.990622535023e-10,1.807466899376e-11,4.717425094442e-04,4.716312564416e-04
55,5.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.159706104239e-40,1.344504129210e-23,2.434953802208e-28,1.800022908454e-29,2.918757361276e-18,5.996132256943e-04,8.874721194778e-10,2.006906336346e-11,5.996141332355e-04,5.994344006063e-04
55,5.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,9.485494822648e-40,1.708947838058e-23,4.330028204801e-28,1.998647704084e-29,4.494671883760e-18,7.621454657218e-04,1.578173394842e-09,2.228359829540e-11,7.621470661788e-04,7.618567058739e-04
55,5.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.460696509019e-39,2.172178314485e-23,7.700000000180e-28,2.219202353033e-29,6.921464459736e-18,9.687339872261e-04,2.806433253043e-09,2.474263656878e-11,9.687368184020e-04,9.682677443723e-04
55,5.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.249365300762e-39,2.760972877487e-23,1.369275145734e-27,2.464118659742e-29,1.065854672073e-17,1.231320765149e-03,4.990622469432e-09,2.747329119267e-11,1.231325783245e-03,1.230568012705e-03
55,5.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,3.463857293441e-39,3.509367154338e-23,2.434953798330e-27,2.736107042284e-29,1.641337882449e-17,1.565084787649e-03,8.874721180647e-09,3.050578153361e-11,1.565093692876e-03,1.563869572447e-03
55,6.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,5.334085728654e-39,4.460622530692e-23,4.330028203966e-27,3.038196004106e-29,2.527539743409e-17,1.989319486735e-03,1.578173394538e-08,3.387387339941e-11,1.989335302343e-03,1.987357886336e-03
55,6.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,8.214100105829e-39,5.669726901253e-23,7.700000000000e-27,3.373783363143e-29,3.892225496546e-17,2.528548006813e-03,2.806433252977e-08,3.761545020983e-11,2.528576108761e-03,2.525381952982e-03
55,6.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.264911064067e-38,7.206573278417e-23,1.369275145730e-26,3.746706811492e-29,5.993741287536e-17,3.213940779946e-03,4.990622469418e-08,4.177329969023e-11,3.213990727944e-03,3.208831388581e-03
55,6.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.947870100664e-38,9.160000000303e-23,2.434953798330e-26,4.161347535533e-29,9.229921199015e-17,4.085117351606e-03,8.874721180644e-08,4.639626916732e-11,4.085206145214e-03,4.076873041934e-03
55,6.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.999576837330e-38,7.206573278530e-23,4.330028203966e-26,4.622791973790e-29,1.421340048780e-16,3.213940779997e-03,1.578173394537e-07,5.154106906215e-11,3.214098648878e-03,3.208938963209e-03
55,6.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.619127938758e-38,5.669726901484e-23,7.700000000000e-26,5.137097725778e-29,2.188759243667e-16,2.528548006917e-03,2.806433252977e-07,5.727523759764e-11,2.528828707517e-03,2.525633913798e-03
55,6.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,7.113117640156e-38,4.460622531050e-23,1.369275145730e-25,5.711748275647e-29,3.370528418481e-16,1.989319486895e-03,4.990622469418e-07,6.368221066616e-11,1.989818612824e-03,1.987840236189e-03
55,6.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.095367853706e-37,3.509367154835e-23,2.434953798330e-25,6.356452574945e-29,5.190366118456e-16,1.565084787871e-03,8.874721180644e-07,7.087023664768e-11,1.565972330860e-03,1.564746835970e-03
55,6.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.686786013714e-37,2.760972878139e-23,4.330028203966e-25,7.084577384920e-29,7.992782465771e-16,1.231320765440e-03,1.578173394537e-06,7.898834607800e-11,1.232899017823e-03,1.232139310076e-03
55,6.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.597526526305e-37,2.172178315316e-23,7.700000000000e-25,7.915743879924e-29,1.230829773606e-15,9.687339875970e-04,2.806433252977e-06,8.825530205698e-11,9.715405091065e-04,9.710687164270e-04
55,7.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.000000000000e-37,1.708947839098e-23,1.369275145730e-24,8.880570097070e-29,1.895387417440e-15,7.621454661854e-04,4.990622469418e-06,9.901247542166e-11,7.671361876692e-04,7.668420139325e-04
55,7.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.159706104238e-37,1.344504130494e-23,2.434953798330e-24,1.002937244357e-28,2.918757361276e-15,5.996132262669e-04,8.874721180644e-06,1.118208607904e-10,6.084880592713e-04,6.083029679560e-04
55,7.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,9.485494822647e-37,1.057780299605e-23,4.330028203966e-24,1.144817612619e-28,4.494671883760e-15,4.717419930090e-04,1.578173394537e-05,1.276395822483e-10,4.875238545984e-04,4.874050341541e-04
55,7.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.460696509019e-36,8.322021012617e-24,7.700000000000e-24,1.328822379646e-28,6.921464459736e-15,3.711400921174e-04,2.806433252977e-05,1.481548951996e-10,3.992045728089e-04,3.991249012656e-04
55,7.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.249365300762e-36,6.547298507120e-24,1.369275145730e-23,1.582041846097e-28,1.065854672073e-14,2.919921696146e-04,4.990622469418e-05,1.763871887621e-10,3.418985707066e-04,3.418401300508e-04
55,7.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,3.463857293440e-36,5.151046567296e-24,2.434953798330e-23,1.953583183004e-28,1.641337882449e-14,2.297230317718e-04,8.874721180643e-05,2.178115872934e-10,3.184704614062e-04,3.184197550719e-04
55,7.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,5.334085728654e-36,4.052554001745e-24,4.330028203966e-23,2.533132430897e-28,2.527539743409e-14,1.807331732566e-04,1.578173394537e-04,2.824274903666e-10,3.385507951631e-04,3.384934933094e-04
55,7.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,8.214100105829e-36,3.188321780494e-24,7.700000000000e-23,3.485242700817e-28,3.892225496546e-14,1.421907055412e-04,2.806433252977e-04,3.885814801090e-10,4.228344194593e-04,4.227450375845e-04
55,7.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.264911064067e-35,2.508392435007e-24,4.330028203966e-23,5.112680756013e-28,5.993741287536e-14,1.118676578662e-04,1.578173394537e-04,5.700300455492e-10,2.696855674100e-04,2.696492055262e-04
55,7.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.947870100664e-35,1.973462236370e-24,2.434953798330e-23,7.973467697205e-28,9.229921199014e-14,8.801118803786e-05,8.874721180644e-05,8.889888439205e-10,1.767592889254e-04,1.767436679228e-04
55,8.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.999576837330e-35,1.552609219366e-24,1.369275145730e-23,1.309713671029e-27,1.421340048780e-13,6.924225831973e-05,4.990622469418e-05,1.460244007363e-09,1.191499434001e-04,1.191428453274e-04
55,8.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.619127938758e-35,1.221505719493e-24,7.700000000000e-24,2.238432729297e-27,2.188759243667e-13,5.447591931902e-05,2.806433252977e-05,2.495704252880e-09,8.254274777193e-05,8.253934121305e-05
55,8.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,7.113117640156e-35,9.610120975291e-25,4.330028203966e-24,3.934515581404e-27,3.370528418481e-13,4.285859382740e-05,1.578173394537e-05,4.386724309833e-09,5.864471483414e-05,5.864299526648e-05
55,8.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.095367853706e-34,7.560703610552e-25,2.434953798330e-24,7.046359169295e-27,5.190366118456e-13,3.371873527161e-05,8.874721180644e-06,7.856223828380e-09,4.260131319512e-05,4.260040577209e-05
55,8.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.686786013714e-34,5.948337280445e-25,1.369275145730e-24,1.277185955428e-26,7.992782465771e-13,2.652800855540e-05,4.990622469418e-06,1.423977758618e-08,3.153287160168e-05,3.153237444586e-05
55,8.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.597526526305e-34,4.679818164147e-25,7.700000000000e-25,2.332427770138e-26,1.230829773606e-12,2.087074932761e-05,2.806433252977e-06,2.600502498593e-08,2.370318883640e-05,2.370290791809e-05
55,8.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.000000000000e-34,3.681818736617e-25,4.330028203966e-25,4.279308650284e-26,1.895387417440e-12,1.641993625101e-05,1.578173394537e-06,4.771145747701e-08,1.804582299841e-05,1.804566017349e-05
55,8.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,6.159706104238e-34,2.896649026226e-25,2.434953798330e-25,7.873468347670e-26,2.918757361276e-12,1.291828733423e-05,8.874721180644e-07,8.778395786933e-08,1.389354632892e-05,1.389344981406e-05
55,8.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,9.485494822647e-34,2.278921810609e-25,1.369275145730e-25,1.451117852409e-25,4.494671883760e-12,1.016338758861e-05,4.990622469418e-07,1.617900305105e-07,1.082424436073e-05,1.082418577880e-05
55,8.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.460696509019e-33,1.792928980351e-25,7.700000000000e-26,2.677249829291e-25,6.921464459736e-12,7.995988305227e-06,2.806433252977e-07,2.984956258695e-07,8.575134177858e-06,8.575097411478e-06
55,9.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.249365300762e-33,1.410577409595e-25,4.330028203966e-26,2.198465793646e-25,1.065854672073e-11,6.290801584639e-06,1.578173394537e-07,2.451143766441e-07,6.693743959283e-06,6.693721556261e-06
55,9.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,3.463857293440e-33,1.109765015309e-25,2.434953798330e-26,2.572274438995e-25,1.641337882449e-11,4.949257991368e-06,8.874721180644e-08,2.867915650514e-07,5.324813181605e-06,5.324799004836e-06
55,9.2,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,5.334085728654e-33,8.731031323144e-26,1.369275145730e-26,3.943801830052e-25,2.527539743409e-11,3.893808684980e-06,4.990622469418e-08,4.397077862093e-07,4.383447971281e-06,4.383438363953e-06
55,9.3,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,8.214100105829e-33,6.869113501648e-26,7.700000000000e-27,6.846273605657e-25,3.892225496546e-11,3.063442658822e-06,2.806433252977e-08,7.633141675597e-07,3.854860081166e-06,3.854852651197e-06
55,9.4,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.264911064067e-32,5.404267077785e-26,4.330028203966e-27,1.240844649269e-24,5.993741287536e-11,2.410159957581e-06,1.578173394537e-08,1.383459608954e-06,3.809461237894e-06,3.809453981929e-06
55,9.5,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.947870100664e-32,4.251815328157e-26,2.434953798330e-27,2.279371252806e-24,9.229921199014e-11,1.896197005710e-06,8.874721180644e-09,2.541347995437e-06,4.446512021540e-06,4.446502135824e-06
55,9.6,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.999576837330e-32,3.345139613835e-26,1.369275145730e-27,4.204169597298e-24,1.421340048780e-10,1.491843654975e-06,4.990622469418e-09,4.687370679708e-06,6.184347091158e-06,6.184327968173e-06
55,9.7,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,4.619127938758e-32,2.631828433163e-26,7.700000000000e-28,2.275916895725e-24,2.188759243667e-10,1.173725764018e-06,2.806433252977e-09,2.537496616057e-06,3.714247689253e-06,3.714240791486e-06
55,9.8,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,7.113117640156e-32,2.070647723409e-26,4.330028203966e-28,1.232487872637e-24,3.370528418481e-10,9.234540331531e-07,1.578173394537e-09,1.374142356438e-06,2.299511615827e-06,2.299508971904e-06
55,9.9,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.095367853706e-31,1.629157277023e-26,2.434953798330e-28,6.679075721186e-25,5.190366118456e-10,7.265609891531e-07,8.874721180644e-10,7.446727107098e-07,1.472640208593e-06,1.472639124311e-06
55,10.0,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,1.686786013714e-31,1.281835487155e-26,1.369275145730e-28,3.624757248051e-25,7.992782465771e-10,5.716646714312e-07,4.990622469418e-10,4.041364281901e-07,9.770994401148e-07,9.770989627400e-07
55,10.1,40.8,-8.10,265.05,1000.0,425.000000,4.000000,0.326900,0.100000,2.597526526305e-31,1.008604021221e-26,7.700000000000e-29,1.972983561851e-25,1.230829773606e-09,4.498106755297e-07,2.806433252977e-10,2.199746010558e-07,6.712967496844e-07,6.712965243683e-07
