altitude_km,longueur_onde_um,nombre_onde_cm_1,pression_Pa,epaisseur_couche_m,temperature_K,CO2_ppm,H2O_ppm,CH4_ppm,O3_ppm,sigma_CO2_m2_molecule,sigma_H2O_m2_molecule,sigma_CH4_m2_molecule,sigma_O3_m2_molecule,tau_CO2,tau_H2O,tau_CH4,tau_O3,emissivite
9,57.7,173.31022530,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.740795007229e-36,6.450170863682e-23,9.823617747474e-31,3.879242587408e-28,7.173532580508e-12,5.130898027610e+01,1.809762431897e-08,3.761347440195e-07,1.000000000000e+00
9,57.8,173.01038062,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.117566613279e-34,2.373838013469e-24,2.874977696640e-29,2.155760563958e-28,4.605309917571e-10,1.888309788777e+00,5.296446545122e-07,2.090244241296e-07,8.486727438336e-01
9,57.9,172.71157168,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.648351001716e-36,7.954512880490e-25,4.119608520509e-31,1.237062179577e-28,1.091342295706e-11,6.327552449643e-01,7.589375855404e-09,1.199466276644e-07,4.688736679177e-01
9,58.0,172.41379310,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.864118679583e-36,4.037678256365e-25,1.659897178270e-31,8.170494421088e-29,7.681729339982e-12,3.211839785262e-01,3.057956479239e-09,7.922182638345e-08,2.747102587163e-01
9,58.1,172.11703959,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,9.955230092043e-35,2.046091559687e-25,5.573047019759e-32,1.353517562239e-28,4.102388110902e-10,1.627598302399e-01,1.026698247715e-09,1.312382431177e-07,1.502048537154e-01
9,58.2,171.82130584,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.682716367854e-36,1.351902368637e-24,1.031993358863e-32,4.801818765118e-28,6.934199970949e-12,1.075393713339e+00,1.901196543725e-10,4.655885347074e-07,6.588367506378e-01
9,58.3,171.52658662,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,5.577837204741e-36,1.901825449461e-24,1.205633692107e-31,4.053176536657e-29,2.298535827069e-11,1.512839373364e+00,2.221086588152e-09,3.929995314111e-08,7.797163874488e-01
9,58.4,171.23287671,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,6.304916810261e-35,3.403977453532e-24,2.145546044367e-32,1.872721075190e-28,2.598153485504e-10,2.707751712547e+00,3.952646292654e-10,1.815806684849e-07,9.333134432788e-01
9,58.5,170.94017094,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.934807748852e-36,7.694590892015e-24,4.410750288578e-33,4.913311210432e-29,7.973027476396e-12,6.120793086800e+00,8.125733689911e-11,4.763989394278e-08,9.978032870170e-01
9,58.6,170.64846416,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.224841427615e-36,3.088760353804e-23,1.168585764738e-31,3.615299781446e-29,1.328904606913e-11,2.457006913775e+01,2.152834800617e-09,3.505426193923e-08,9.999999999787e-01
9,58.7,170.35775128,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.129127361404e-35,1.966943762580e-21,1.187661723670e-32,8.551260678103e-28,4.652949876891e-11,1.564638842154e+03,2.187977611254e-10,8.291376921473e-07,1.000000000000e+00
9,58.8,170.06802721,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.005607566497e-35,3.039018945258e-23,4.064474111545e-31,6.023726189172e-29,4.143944928334e-11,2.417439265042e+01,7.487804128354e-09,5.840657440611e-08,9.999999999683e-01
9,58.9,169.77928693,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.859900037991e-36,7.657931480483e-24,5.274740516432e-32,7.684493707714e-29,7.664345005365e-12,6.091631734908e+00,9.717425362055e-10,7.450952108675e-08,9.977382847885e-01
9,59.0,169.49152542,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.935792627466e-36,3.417453033716e-24,1.447471610276e-31,1.320250211079e-28,1.621876012168e-11,2.718471091808e+00,2.666614081344e-09,1.280126117397e-07,9.340244607123e-01
9,59.1,169.20473773,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.668876445993e-36,1.931375007319e-24,1.245722042511e-30,6.108154542044e-29,6.877167908030e-12,1.536345071326e+00,2.294939614992e-08,5.922519907782e-08,7.848339349694e-01
9,59.2,168.91891892,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.416067912636e-36,1.242345786559e-24,4.858097693995e-32,1.050676041026e-28,1.407705925555e-11,9.882450683217e-01,8.949862385818e-10,1.018744651395e-07,6.277706830079e-01
9,59.3,168.63406408,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.202959053028e-35,8.995045232973e-31,1.356753515643e-31,7.811539414448e-29,9.078035308464e-11,7.155261592215e-07,2.499488075648e-09,7.574136733778e-08,7.938574798638e-07
9,59.4,168.35016835,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,9.365622427135e-37,5.894388684732e-29,4.875294736766e-32,6.141503007522e-29,3.859420399232e-12,4.688791648412e-05,8.981543750817e-10,5.954854870711e-08,4.694726498933e-05
9,59.5,168.06722689,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.041498378856e-35,8.336507566637e-26,4.037224532853e-32,6.480876971490e-28,4.291845118031e-11,6.631416614350e-02,7.437603413028e-10,6.283914825555e-07,6.416377894633e-02
9,59.6,167.78523490,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,9.115782461526e-37,1.358275551726e-25,1.486495829732e-31,9.641036521256e-29,3.756465420284e-12,1.080463370132e-01,2.738506705956e-09,9.348033081965e-08,1.024140823558e-01
9,59.7,167.50418760,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,6.433117103856e-37,2.518146205849e-25,1.949258578707e-31,7.530810504924e-29,2.650982737606e-12,2.003102192777e-01,3.591034419782e-09,7.301939535115e-08,1.815232562993e-01
9,59.8,167.22408027,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.500752035103e-35,5.910739818203e-25,2.215653348439e-31,7.349673488027e-28,1.030519166536e-10,4.701798435402e-01,4.081801934061e-09,7.126307503996e-07,3.751105721617e-01
9,59.9,166.94490818,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,9.786026929938e-37,2.703469342828e-24,1.137358494376e-30,1.160832283520e-28,4.032662244786e-12,2.150520631465e+00,2.095306156686e-08,1.125553104693e-07,8.835764873040e-01
9,60.0,166.66666667,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.435655870119e-35,9.093904026515e-23,1.987062485931e-30,1.520612205861e-28,1.003694097619e-10,7.233900499542e+01,3.660678916169e-08,1.474398854717e-07,1.000000000000e+00
9,60.1,166.38935108,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,6.105081104001e-37,2.144704227073e-24,2.013485115746e-30,2.616980915521e-28,2.515804447068e-12,1.706041424493e+00,3.709356179497e-08,2.537447516066e-07,8.184168703137e-01
9,60.2,166.11295681,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,7.599380497290e-37,2.220082355361e-24,7.872082194829e-30,1.328618861611e-28,3.131580879002e-12,1.766002237614e+00,1.450239512899e-07,1.288240433929e-07,8.289847442360e-01
9,60.3,165.83747927,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.164745502814e-35,8.101613772628e-25,5.010612187795e-29,1.345998760900e-28,8.920563494529e-11,6.444566354124e-01,9.230833213770e-07,1.305092135834e-07,4.750528505091e-01
9,60.4,165.56291391,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.428676475038e-36,1.686799614314e-25,7.027684891753e-29,2.463459524813e-28,5.887342965791e-12,1.341793418650e-01,1.294679865121e-06,2.388591836911e-07,1.255681129275e-01
9,60.5,165.28925620,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.806338581112e-36,2.030432534547e-25,5.007491269289e-29,1.469306800172e-28,1.568530108983e-11,1.615142064741e-01,9.225083681153e-07,1.424652685972e-07,1.491464624125e-01
9,60.6,165.01650165,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,4.611182000028e-37,1.393936898897e-26,1.423385942768e-30,2.205651898984e-28,1.900192967839e-12,1.108830794768e-02,2.622242102177e-08,2.138619314795e-07,1.102729669038e-02
9,60.7,164.74464580,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,9.668510081648e-37,6.008233798287e-28,7.799889775292e-30,1.323527581373e-28,3.984235466420e-12,4.779351678671e-04,1.436939816993e-07,1.283303884213e-07,4.780928733842e-04
9,60.8,164.47368421,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,6.553613859961e-36,5.488357629464e-28,2.436206498200e-31,1.477167620342e-28,2.700637487428e-11,4.365807345414e-04,4.488117422850e-09,1.432274605756e-07,4.366331251259e-04
9,60.9,164.20361248,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,4.505475851940e-36,1.203323759989e-27,4.303161757843e-32,1.173454595719e-28,1.856633186583e-11,9.572043341469e-04,7.927528012501e-10,1.137791808670e-07,9.568608410743e-04
9,61.0,163.93442623,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.022760394131e-36,3.255625247394e-26,1.780199091227e-31,1.920952327713e-28,4.214628936139e-12,2.589742429080e-02,3.279583468552e-09,1.862572127878e-07,2.556514684778e-02
9,61.1,163.66612111,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.856579051694e-37,1.036269204773e-27,2.280198293866e-31,2.256255968643e-28,1.589233388294e-12,8.243179492784e-04,4.200710283719e-09,2.187685462009e-07,8.242010796702e-04
9,61.2,163.39869281,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.414902647335e-36,7.663702067058e-27,3.484670645442e-30,1.139052219193e-28,5.830583266125e-12,6.096222046065e-03,6.419657384649e-08,1.104434964397e-07,6.077851371335e-03
9,61.3,163.13213703,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.524194230887e-36,7.525911982642e-26,7.368772423664e-31,1.123502457631e-28,1.040179313452e-11,5.986614581813e-02,1.357516939722e-08,1.089357779990e-07,5.810951425915e-02
9,61.4,162.86644951,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.927736611975e-35,1.662839355530e-26,9.634125106951e-31,4.339475159365e-28,7.943888473495e-11,1.322733823620e-02,1.774853025734e-08,4.207592955247e-07,1.314067426434e-02
9,61.5,162.60162602,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,4.655147607854e-37,2.593209698667e-26,1.448113790179e-31,1.023994851025e-28,1.918310478451e-12,2.062812723767e-02,2.667797141488e-09,9.928743369075e-08,2.041692272859e-02
9,61.6,162.33766234,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.640037628027e-37,5.609389195308e-26,9.949924882729e-32,1.168484669541e-28,1.500000195916e-12,4.462083961273e-02,1.833031446851e-09,1.132972924909e-07,4.364008317189e-02
9,61.7,162.07455429,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.296258588489e-36,1.968332014493e-25,2.176911525559e-32,7.987841269717e-28,1.358334455241e-11,1.565743150729e-01,4.010429556396e-10,7.745080550019e-07,1.449326917082e-01
9,61.8,161.81229773,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.660680538566e-36,1.041540396512e-23,9.764328142655e-32,1.521727562381e-28,1.096423096945e-11,8.285110083253e+00,1.798839765506e-09,1.475480314125e-07,9.997477551292e-01
9,61.9,161.55088853,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.244399152905e-36,2.810778830498e-25,1.378395206621e-31,1.747835826809e-28,5.127966147337e-12,2.235881787048e-01,2.539357623001e-09,1.694716859005e-07,2.003557603985e-01
9,62.0,161.29032258,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.910086022335e-37,6.641362907637e-26,1.564663490759e-31,5.194948051250e-28,1.199199033006e-12,5.282984988089e-02,2.882511592905e-09,5.037066931041e-07,5.145908733838e-02
9,62.1,161.03059581,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,4.004045475087e-37,3.549062002124e-26,2.813105505537e-31,5.942699788969e-28,1.650001898564e-12,2.823161682289e-02,5.182462094673e-09,5.762093536416e-07,2.783739383151e-02
9,62.2,160.77170418,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.728795126334e-35,3.908940762572e-26,7.513724751636e-30,7.348809160286e-28,7.124083026598e-11,3.109433358061e-02,1.384220877550e-07,7.125469444281e-07,3.061670169721e-02
9,62.3,160.51364366,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.428858402969e-35,9.243688805327e-26,8.541610183801e-31,2.261252644860e-28,5.888092661149e-11,7.353049347288e-02,1.573583746428e-08,2.192530282842e-07,7.089240474904e-02
9,62.4,160.25641026,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.978646093964e-37,2.166472303065e-24,4.044987227441e-31,5.565337603557e-28,1.639535227459e-12,1.723357210467e+00,7.451904288120e-09,5.396199870798e-07,8.215341044819e-01
9,62.5,160.00000000,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.251146632654e-37,2.117355201028e-25,2.667654098863e-32,1.175215272727e-27,9.276608472442e-13,1.684286176956e-01,4.914503285371e-10,1.139498976449e-06,1.550093845703e-01
9,62.6,159.74440895,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,5.392111154663e-37,5.534901318140e-26,7.467042793499e-32,1.120654810335e-28,2.222001148043e-12,4.402831313534e-02,1.375620863150e-09,1.086596676341e-07,4.307324180815e-02
9,62.7,159.48963317,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.394874372671e-35,4.950628109132e-26,3.168468353274e-31,4.813913016340e-28,5.748050009633e-11,3.938061260299e-02,5.837131635018e-09,4.667612038523e-07,3.861573004481e-02
9,62.8,159.23566879,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,8.410698220981e-37,1.120946692671e-25,4.976152949239e-32,5.020117689694e-28,3.465911693364e-12,8.916760960343e-02,9.167350455203e-10,4.867549887936e-07,8.530819655229e-02
9,62.9,158.98251192,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.116829483282e-37,3.073394669449e-24,5.077496552356e-32,1.337016963489e-28,8.723109385450e-13,2.444784019030e+00,9.354051373694e-10,1.296383306742e-07,9.132551432073e-01
9,63.0,158.73015873,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.231358186319e-37,9.542646118462e-25,1.640463219058e-31,1.167653640981e-27,9.195063509417e-13,7.590860022497e-01,3.022154140233e-09,1.132167152370e-06,5.319064629015e-01
9,63.1,158.47860539,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,1.176888985683e-36,1.490454653808e-24,1.295401526153e-30,4.220169598263e-28,4.849767748288e-12,1.185607483133e+00,2.386461970038e-08,4.091913242844e-07,6.944396320703e-01
9,63.2,158.22784810,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,4.011264002194e-36,4.538241592426e-24,5.184100359599e-31,1.407011901541e-27,1.652976535966e-11,3.610021397496e+00,9.550442937783e-09,1.364251009041e-06,9.729487691327e-01
9,63.3,157.97788310,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.340086240451e-37,1.667314191980e-22,1.935065553402e-29,1.604458883731e-27,9.643114104400e-13,1.326293408320e+02,3.564887225692e-07,1.555697324733e-06,1.000000000000e+00
9,63.4,157.72870662,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,7.725283994766e-38,1.792237180133e-23,4.728110741100e-30,1.577400261819e-27,3.183463658846e-13,1.425665522185e+01,8.710393068064e-08,1.529461048973e-06,9.999993567014e-01
9,63.5,157.48031496,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,3.815677850431e-38,1.515627328097e-23,1.131563356934e-30,1.274958920770e-27,1.572378669696e-13,1.205631514680e+01,2.084630026669e-08,1.236211287368e-06,9.999941922446e-01
9,63.6,157.23270440,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,2.271709366821e-38,1.929001814309e-24,1.324324398586e-30,3.662268267326e-28,9.361344149464e-14,1.534457274617e+00,2.439745321750e-08,3.550967247403e-07,7.844274256292e-01
9,63.7,156.98587127,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,9.083970646474e-25,2.201118174699e-31,3.791033873333e-28,0.000000000000e+00,7.225998823581e-01,4.055024414768e-09,3.675819501839e-07,5.145117794195e-01
9,63.8,156.73981191,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,4.732977913852e-25,3.351249046367e-30,6.015193686608e-28,0.000000000000e+00,3.764927713720e-01,6.173860567411e-08,5.832384251721e-07,3.137363642078e-01
9,63.9,156.49452269,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,9.717547735127e-24,3.592894470052e-30,6.231679539518e-28,0.000000000000e+00,7.729988485749e+00,6.619033436375e-08,6.042290822485e-07,9.995605511176e-01
9,64.0,156.25000000,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,2.036521508458e-24,2.435545966186e-29,4.761284436006e-28,0.000000000000e+00,1.619985642515e+00,4.486900553408e-07,4.616582908104e-07,8.020986397276e-01
9,64.1,156.00624025,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.531870996509e-25,1.649910157193e-29,9.413403708825e-28,0.000000000000e+00,1.218552816763e-01,3.039557824062e-07,9.127318322048e-07,1.147246021441e-01
9,64.2,155.76323988,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,8.644034763606e-25,1.375309637224e-29,8.457509849502e-28,0.000000000000e+00,6.876044349291e-01,2.533673212513e-07,8.200475300543e-07,4.972214721575e-01
9,64.3,155.52099533,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,4.216986371616e-26,9.449300566396e-29,6.003656998953e-28,0.000000000000e+00,3.354473472697e-02,1.740803603353e-06,5.821198178770e-07,3.299059502980e-02
9,64.4,155.27950311,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,4.332746842222e-27,2.356016737725e-29,4.951797135735e-28,0.000000000000e+00,3.446557106272e-03,4.340387309911e-07,4.801305683054e-07,3.441535569492e-03
9,64.5,155.03875969,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,8.426119633496e-26,6.859444432057e-30,1.134003893352e-27,0.000000000000e+00,6.702700055799e-02,1.263685655930e-07,1.099540063639e-06,6.483119554681e-02
9,64.6,154.79876161,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,4.819209340373e-25,5.400662767817e-30,2.466901782809e-28,0.000000000000e+00,3.833521967362e-01,9.949406456753e-08,2.391929480281e-07,3.184274215497e-01
9,64.7,154.55950541,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,7.140706415039e-25,6.477453973150e-29,5.422768578204e-28,0.000000000000e+00,5.680196266887e-01,1.193313212738e-06,5.257963700598e-07,4.333544742479e-01
9,64.8,154.32098765,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.172626764853e-24,2.246318833978e-30,1.384627337082e-27,0.000000000000e+00,9.327858877021e-01,4.138295626213e-08,1.342546740145e-06,6.065444867946e-01
9,64.9,154.08320493,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,3.215700447223e-24,5.701998662044e-31,9.934514151934e-28,0.000000000000e+00,2.557983568302e+00,1.050454448713e-08,9.632591551830e-07,9.225392979900e-01
9,65.0,153.84615385,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,5.661783652367e-24,4.313988178639e-31,8.133877145308e-28,0.000000000000e+00,4.503762022531e+00,7.947473057322e-09,7.886678208442e-07,9.889327260601e-01
9,65.1,153.60983103,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,3.601032165641e-23,3.201716791482e-30,5.340043530252e-28,0.000000000000e+00,2.864502232039e+01,5.898383788689e-08,5.177752772731e-07,9.999999999996e-01
9,65.2,153.37423313,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.416374494335e-22,2.284417419487e-31,1.196828129461e-27,0.000000000000e+00,1.126679161363e+02,4.208482995606e-09,1.160454990806e-06,1.000000000000e+00
9,65.3,153.13935681,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,8.700351830224e-24,4.814072897040e-30,2.963261448960e-28,0.000000000000e+00,6.920842716983e+00,8.868757414463e-08,2.873204140894e-07,9.990130025410e-01
9,65.4,152.90519878,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,2.872815225046e-24,1.837535966124e-31,9.217217309656e-28,0.000000000000e+00,2.285229691336e+00,3.385212702932e-09,8.937094278646e-07,8.982494031095e-01
9,65.5,152.67175573,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.473992380318e-24,3.368907814141e-31,2.366319579056e-27,0.000000000000e+00,1.172512287926e+00,6.206392548329e-09,2.294404098433e-06,6.904125234598e-01
9,65.6,152.43902439,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.742333352876e-24,3.628878791599e-32,2.621464526485e-27,0.000000000000e+00,1.385968674729e+00,6.685325789098e-10,2.541794864354e-06,7.499192009640e-01
9,65.7,152.20700152,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,9.802765454170e-25,1.114557070715e-31,7.593658942816e-28,0.000000000000e+00,7.797776368550e-01,2.053300084182e-09,7.362877928540e-07,5.414923832937e-01
9,65.8,151.97568389,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,2.735489082348e-24,3.529261560415e-31,3.923268830697e-28,0.000000000000e+00,2.175991277409e+00,6.501805290642e-09,3.804035669603e-07,8.865044516385e-01
9,65.9,151.74506829,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,3.942077738777e-24,3.417158584286e-31,1.702512373976e-27,0.000000000000e+00,3.135792728912e+00,6.295282846551e-09,1.650770843913e-06,9.565347880436e-01
9,66.0,151.51515152,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.073628835752e-23,6.016940055648e-31,5.824833909081e-28,0.000000000000e+00,8.540363026291e+00,1.108474733810e-08,5.647809751472e-07,9.998045808076e-01
9,66.1,151.28593041,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,3.756156199452e-22,3.253700487790e-30,2.586688126029e-27,0.000000000000e+00,2.987898280909e+02,5.994151094652e-08,2.508075363218e-06,1.000000000000e+00
9,66.2,151.05740181,3.074300e+04,1000.0,229.65,4.250000000000e+02,8.204000000000e+01,1.900000000000e+00,1.000000000000e-01,0.000000000000e+00,1.731901895321e-23,5.266875826913e-31,2.271015458697e-28,0.000000000000e+00,1.377670794545e+01,9.702936586131e-09,2.201996392270e-07,9.999989604350e-01
